"","category","numDEInCat","numInCat","padj","Term"
"11741","GO:0050211",0,2,1,"procollagen galactosyltransferase activity"
"11749","GO:0050220",0,3,1,"prostaglandin-E synthase activity"
"11760","GO:0050221",0,1,1,"prostaglandin-E2 9-reductase activity"
"11776","GO:0050252",0,3,1,"retinol O-fatty-acyltransferase activity"
"11779","GO:0050253",0,8,1,"retinyl-palmitate esterase activity"
"11783","GO:0050254",0,1,1,"rhodopsin kinase activity"
"11794","GO:0050262",0,1,1,"ribosylnicotinamide kinase activity"
"11798","GO:0050265",0,3,1,"RNA uridylyltransferase activity"
"11801","GO:0050277",0,2,1,"sedoheptulokinase activity"
"11804","GO:0050290",0,1,1,"sphingomyelin phosphodiesterase D activity"
"11806","GO:0050291",0,4,1,"sphingosine N-acyltransferase activity"
"11811","GO:0050294",0,1,1,"steroid sulfotransferase activity"
"11814","GO:0050308",0,8,1,"sugar-phosphatase activity"
"11816","GO:0050309",0,1,1,"sugar-terminal-phosphatase activity"
"11818","GO:0050313",0,1,1,"sulfur dioxygenase activity"
"11822","GO:0050321",0,12,1,"tau-protein kinase activity"
"11840","GO:0050327",0,6,1,"testosterone 17-beta-dehydrogenase (NAD+) activity"
"11846","GO:0050333",0,2,1,"thiamin-triphosphatase activity"
"11850","GO:0050346",0,1,1,"trans-L-3-hydroxyproline dehydratase activity"
"11852","GO:0050347",0,2,1,"trans-octaprenyltranstransferase activity"
"11862","GO:0050353",0,1,1,"trimethyllysine dioxygenase activity"
"11871","GO:0050354",0,1,1,"triokinase activity"
"11875","GO:0050379",0,1,1,"UDP-glucuronate 5'-epimerase activity"
"11881","GO:0050405",0,2,1,"[acetyl-CoA carboxylase] kinase activity"
"11896","GO:0050431",0,13,1,"transforming growth factor beta binding"
"11900","GO:0050462",0,1,1,"N-acetylneuraminate synthase activity"
"11905","GO:0050479",0,1,1,"glyceryl-ether monooxygenase activity"
"11911","GO:0050480",0,1,1,"imidazolonepropionase activity"
"11915","GO:0050501",0,4,1,"hyaluronan synthase activity"
"11920","GO:0050508",0,2,1,"glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity"
"11924","GO:0050509",0,2,1,"N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity"
"11928","GO:0050510",0,4,1,"N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity"
"11931","GO:0050512",0,1,1,"lactosylceramide 4-alpha-galactosyltransferase activity"
"11938","GO:0050528",0,1,1,"acyloxyacyl hydrolase activity"
"11939","GO:0050542",0,5,1,"icosanoid binding"
"11940","GO:0050543",0,6,1,"icosatetraenoic acid binding"
"11941","GO:0050544",0,5,1,"arachidonic acid binding"
"11942","GO:0050560",0,1,1,"aspartate-tRNA(Asn) ligase activity"
"11945","GO:0050561",0,1,1,"glutamate-tRNA(Gln) ligase activity"
"11948","GO:0050567",0,4,1,"glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity"
"11958","GO:0050571",0,1,1,"1,5-anhydro-D-fructose reductase activity"
"11960","GO:0050577",0,1,1,"GDP-L-fucose synthase activity"
"11963","GO:0050610",0,1,1,"methylarsonate reductase activity"
"11965","GO:0050613",0,1,1,"delta14-sterol reductase activity"
"11971","GO:0050614",1,1,0.506088757400969,"delta24-sterol reductase activity"
"11975","GO:0050656",0,4,1,"3'-phosphoadenosine 5'-phosphosulfate binding"
"11980","GO:0050659",0,2,1,"N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity"
"11983","GO:0050660",1,66,1,"flavin adenine dinucleotide binding"
"11985","GO:0050661",1,44,1,"NADP binding"
"11988","GO:0050662",3,163,1,"coenzyme binding"
"11989","GO:0050664",0,16,1,"oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor"
"11990","GO:0050681",1,43,1,"androgen receptor binding"
"11991","GO:0050682",0,2,1,"AF-2 domain binding"
"11992","GO:0050683",0,1,1,"AF-1 domain binding"
"11993","GO:0050693",0,2,1,"LBD domain binding"
"11994","GO:0050694",0,1,1,"galactose 3-O-sulfotransferase activity"
"11996","GO:0050698",0,2,1,"proteoglycan sulfotransferase activity"
"11998","GO:0050699",0,18,1,"WW domain binding"
"11999","GO:0050700",0,8,1,"CARD domain binding"
"12000","GO:0050733",0,6,1,"RS domain binding"
"12001","GO:0050750",0,10,1,"low-density lipoprotein particle receptor binding"
"12003","GO:0050780",0,8,1,"dopamine receptor binding"
"12004","GO:0050786",0,7,1,"RAGE receptor binding"
"12005","GO:0050809",0,1,1,"diazepam binding"
"12007","GO:0050811",0,6,1,"GABA receptor binding"
"12011","GO:0050815",0,4,1,"phosphoserine binding"
"12012","GO:0050816",0,2,1,"phosphothreonine binding"
"12013","GO:0050827",0,1,1,"toxin receptor binding"
"12022","GO:0050833",0,3,1,"pyruvate transmembrane transporter activity"
"12023","GO:0050839",0,49,1,"cell adhesion molecule binding"
"12027","GO:0050840",1,31,1,"extracellular matrix binding"
"12029","GO:0050897",0,3,1,"cobalt ion binding"
"12030","GO:0050997",0,8,1,"quaternary ammonium group binding"
"12031","GO:0050998",0,6,1,"nitric-oxide synthase binding"
"12032","GO:0051010",0,8,1,"microtubule plus-end binding"
"12033","GO:0051015",0,63,1,"actin filament binding"
"12035","GO:0051018",0,18,1,"protein kinase A binding"
"12037","GO:0051019",0,15,1,"mitogen-activated protein kinase binding"
"12040","GO:0051020",0,135,1,"GTPase binding"
"12041","GO:0051032",0,2,1,"nucleic acid transmembrane transporter activity"
"12042","GO:0051033",0,2,1,"RNA transmembrane transporter activity"
"12043","GO:0051059",0,21,1,"NF-kappaB binding"
"12044","GO:0051082",1,130,1,"unfolded protein binding"
"12051","GO:0051087",0,46,1,"chaperone binding"
"12054","GO:0051117",0,16,1,"ATPase binding"
"12055","GO:0051119",0,20,1,"sugar transmembrane transporter activity"
"12056","GO:0051139",0,1,1,"metal ion:hydrogen antiporter activity"
"12057","GO:0051183",0,14,1,"vitamin transporter activity"
"12058","GO:0051184",0,17,1,"cofactor transporter activity"
"12059","GO:0051185",0,5,1,"coenzyme transporter activity"
"12060","GO:0051192",0,1,1,"prosthetic group binding"
"12061","GO:0051213",1,70,1,"dioxygenase activity"
"12062","GO:0051219",0,33,1,"phosphoprotein binding"
"12063","GO:0051264",0,1,1,"mono-olein transacylation activity"
"12070","GO:0051265",0,1,1,"diolein transacylation activity"
"12074","GO:0051267",0,1,1,"CP2 mannose-ethanolamine phosphotransferase activity"
"12079","GO:0051287",1,43,1,"NAD binding"
"12083","GO:0051371",0,3,1,"muscle alpha-actinin binding"
"12085","GO:0051377",0,1,1,"mannose-ethanolamine phosphotransferase activity"
"12089","GO:0051378",0,1,1,"serotonin binding"
"12090","GO:0051379",0,4,1,"epinephrine binding"
"12091","GO:0051380",0,3,1,"norepinephrine binding"
"12092","GO:0051393",0,10,1,"alpha-actinin binding"
"12096","GO:0051400",0,7,1,"BH domain binding"
"12097","GO:0051424",0,2,1,"corticotropin-releasing hormone binding"
"12102","GO:0051425",0,3,1,"PTB domain binding"
"12104","GO:0051427",2,111,1,"hormone receptor binding"
"12105","GO:0051428",1,7,1,"peptide hormone receptor binding"
"12106","GO:0051429",0,1,1,"corticotropin-releasing hormone receptor binding"
"12113","GO:0051430",0,1,1,"corticotropin-releasing hormone receptor 1 binding"
"12118","GO:0051434",0,4,1,"BH3 domain binding"
"12119","GO:0051435",0,1,1,"BH4 domain binding"
"12120","GO:0051525",0,3,1,"NFAT protein binding"
"12140","GO:0051536",0,56,1,"iron-sulfur cluster binding"
"12144","GO:0051537",0,15,1,"2 iron, 2 sulfur cluster binding"
"12151","GO:0051538",0,2,1,"3 iron, 4 sulfur cluster binding"
"12158","GO:0051539",0,36,1,"4 iron, 4 sulfur cluster binding"
"12165","GO:0051540",0,56,1,"metal cluster binding"
"12166","GO:0051575",0,4,1,"5'-deoxyribose-5-phosphate lyase activity"
"12169","GO:0051635",0,7,1,"bacterial cell surface binding"
"12174","GO:0051636",0,2,1,"Gram-negative bacterial cell surface binding"
"12179","GO:0051637",0,3,1,"Gram-positive bacterial cell surface binding"
"12184","GO:0051717",0,1,1,"inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity"
"12187","GO:0051718",0,1,1,"DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates"
"12191","GO:0051721",0,16,1,"protein phosphatase 2A binding"
"12192","GO:0051722",0,1,1,"protein C-terminal methylesterase activity"
"12193","GO:0051723",0,1,1,"protein methylesterase activity"
"12197","GO:0051724",0,1,1,"NAD transporter activity"
"12203","GO:0051731",0,4,1,"polynucleotide 5'-hydroxyl-kinase activity"
"12209","GO:0051732",0,1,1,"polyribonucleotide kinase activity"
"12213","GO:0051733",0,3,1,"polydeoxyribonucleotide kinase activity"
"12215","GO:0051734",0,3,1,"ATP-dependent polynucleotide kinase activity"
"12218","GO:0051736",0,1,1,"ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity"
"12223","GO:0051739",0,2,1,"ammonia transmembrane transporter activity"
"12224","GO:0051747",0,2,1,"cytosine C-5 DNA demethylase activity"
"12227","GO:0051748",0,1,1,"UTP-monosaccharide-1-phosphate uridylyltransferase activity"
"12232","GO:0051765",0,2,1,"inositol tetrakisphosphate kinase activity"
"12233","GO:0051766",0,6,1,"inositol trisphosphate kinase activity"
"12234","GO:0051786",0,1,1,"all-trans-retinol 13,14-reductase activity"
"12239","GO:0051787",0,7,1,"misfolded protein binding"
"12240","GO:0051800",0,1,1,"phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity"
"12241","GO:0051861",0,20,1,"glycolipid binding"
"12242","GO:0051864",0,7,1,"histone demethylase activity (H3-K36 specific)"
"12252","GO:0051879",0,14,1,"Hsp90 protein binding"
"12254","GO:0051880",0,2,1,"G-quadruplex DNA binding"
"12262","GO:0051903",0,1,1,"S-(hydroxymethyl)glutathione dehydrogenase activity"
"12274","GO:0051920",0,7,1,"peroxiredoxin activity"
"12279","GO:0051990",0,1,1,"(R)-2-hydroxyglutarate dehydrogenase activity"
"12280","GO:0051996",0,1,1,"squalene synthase activity"
"12281","GO:0051998",0,5,1,"protein carboxyl O-methyltransferase activity"
"12282","GO:0052381",0,1,1,"tRNA dimethylallyltransferase activity"
"12286","GO:0052590",0,1,1,"sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity"
"12287","GO:0052591",0,1,1,"sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity"
"12288","GO:0052593",0,2,1,"tryptamine:oxygen oxidoreductase (deaminating) activity"
"12289","GO:0052594",0,2,1,"aminoacetone:oxygen oxidoreductase(deaminating) activity"
"12290","GO:0052595",0,2,1,"aliphatic-amine oxidase activity"
"12291","GO:0052596",0,2,1,"phenethylamine:oxygen oxidoreductase (deaminating) activity"
"12292","GO:0052629",0,1,1,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity"
"12293","GO:0052632",0,2,1,"citrate hydro-lyase (cis-aconitate-forming) activity"
"12298","GO:0052633",0,2,1,"isocitrate hydro-lyase (cis-aconitate-forming) activity"
"12303","GO:0052650",0,3,1,"NADP-retinol dehydrogenase activity"
"12308","GO:0052654",0,2,1,"L-leucine transaminase activity"
"12309","GO:0052655",0,2,1,"L-valine transaminase activity"
"12310","GO:0052656",0,2,1,"L-isoleucine transaminase activity"
"12311","GO:0052657",0,1,1,"guanine phosphoribosyltransferase activity"
"12323","GO:0052658",0,3,1,"inositol-1,4,5-trisphosphate 5-phosphatase activity"
"12341","GO:0052659",0,2,1,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity"
"12348","GO:0052689",0,89,1,"carboxylic ester hydrolase activity"
"12349","GO:0052692",0,1,1,"raffinose alpha-galactosidase activity"
"12352","GO:0052723",0,5,1,"inositol hexakisphosphate 1-kinase activity"
"12353","GO:0052724",0,5,1,"inositol hexakisphosphate 3-kinase activity"
"12354","GO:0052725",0,1,1,"inositol-1,3,4-trisphosphate 6-kinase activity"
"12361","GO:0052726",0,1,1,"inositol-1,3,4-trisphosphate 5-kinase activity"
"12368","GO:0052739",0,1,1,"phosphatidylserine 1-acylhydrolase activity"
"12369","GO:0052740",0,1,1,"1-acyl-2-lysophosphatidylserine acylhydrolase activity"
"12370","GO:0052742",0,13,1,"phosphatidylinositol kinase activity"
"12371","GO:0052743",0,3,1,"inositol tetrakisphosphate phosphatase activity"
"12372","GO:0052744",0,7,1,"phosphatidylinositol monophosphate phosphatase activity"
"12373","GO:0052745",0,15,1,"inositol phosphate phosphatase activity"
"12374","GO:0052794",0,9,1,"exo-alpha-(2->3)-sialidase activity"
"12376","GO:0052795",0,9,1,"exo-alpha-(2->6)-sialidase activity"
"12378","GO:0052796",0,9,1,"exo-alpha-(2->8)-sialidase activity"
"12380","GO:0052798",0,1,1,"beta-galactoside alpha-2,3-sialyltransferase activity"
"12381","GO:0052813",0,4,1,"phosphatidylinositol bisphosphate kinase activity"
"12382","GO:0052814",0,1,1,"medium-chain-aldehyde dehydrogenase activity"
"12385","GO:0052815",0,1,1,"medium-chain acyl-CoA hydrolase activity"
"12389","GO:0052821",0,1,1,"DNA-7-methyladenine glycosylase activity"
"12390","GO:0052822",0,1,1,"DNA-3-methylguanine glycosylase activity"
"12394","GO:0052826",0,1,1,"inositol hexakisphosphate 2-phosphatase activity"
"12395","GO:0052832",0,3,1,"inositol monophosphate 3-phosphatase activity"
"12396","GO:0052833",0,3,1,"inositol monophosphate 4-phosphatase activity"
"12399","GO:0052834",0,3,1,"inositol monophosphate phosphatase activity"
"12408","GO:0052840",0,2,1,"inositol diphosphate tetrakisphosphate diphosphatase activity"
"12409","GO:0052841",0,2,1,"inositol bisdiphosphate tetrakisphosphate diphosphatase activity"
"12410","GO:0052842",0,2,1,"inositol diphosphate pentakisphosphate diphosphatase activity"
"12411","GO:0052843",0,2,1,"inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity"
"12412","GO:0052844",0,2,1,"inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity"
"12413","GO:0052845",0,2,1,"inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity"
"12414","GO:0052846",0,2,1,"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 1-diphosphatase activity"
"12415","GO:0052847",0,2,1,"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity"
"12416","GO:0052848",0,2,1,"inositol-3,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity"
"12417","GO:0052856",0,1,1,"NADHX epimerase activity"
"12418","GO:0052866",0,19,1,"phosphatidylinositol phosphate phosphatase activity"
"12419","GO:0052890",0,1,1,"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor"
"12420","GO:0052894",0,1,1,"norspermine:oxygen oxidoreductase activity"
"12421","GO:0052895",0,1,1,"N1-acetylspermine:oxygen oxidoreductase (N1-acetylspermidine-forming) activity"
"12422","GO:0052899",0,1,1,"N(1),N(12)-diacetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity"
"12424","GO:0052901",0,2,1,"spermine:oxygen oxidoreductase (spermidine-forming) activity"
"12428","GO:0052902",0,1,1,"spermidine:oxygen oxidoreductase (3-aminopropanal-forming) activity"
"12431","GO:0052903",0,1,1,"N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity"
"12434","GO:0052904",0,1,1,"N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity"
"12437","GO:0052906",0,1,1,"tRNA (guanine(37)-N(1))-methyltransferase activity"
"12440","GO:0052909",0,1,1,"18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity"
"12441","GO:0052917",0,1,1,"dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity"
"12443","GO:0052918",0,4,1,"dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity"
"12444","GO:0052925",0,1,1,"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity"
"12446","GO:0052926",0,4,1,"dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity"
"12447","GO:0052927",0,1,1,"CTP:tRNA cytidylyltransferase activity"
"12448","GO:0052928",0,1,1,"CTP:3'-cytidine-tRNA cytidylyltransferase activity"
"12449","GO:0052929",0,1,1,"ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity"
"12451","GO:0055056",0,2,1,"D-glucose transmembrane transporter activity"
"12452","GO:0055077",0,3,1,"gap junction hemi-channel activity"
"12453","GO:0055100",0,1,1,"adiponectin binding"
"12454","GO:0055102",1,7,1,"lipase inhibitor activity"
"12455","GO:0055103",0,5,1,"ligase regulator activity"
"12456","GO:0055104",0,1,1,"ligase inhibitor activity"
"12457","GO:0055105",0,1,1,"ubiquitin-protein ligase inhibitor activity"
"12458","GO:0055106",0,4,1,"ubiquitin-protein ligase regulator activity"
"12459","GO:0055131",0,1,1,"C3HC4-type RING finger domain binding"
"12460","GO:0060001",0,1,1,"minus-end directed microfilament motor activity"
"12463","GO:0060002",0,1,1,"plus-end directed microfilament motor activity"
"12466","GO:0060072",0,1,1,"large conductance calcium-activated potassium channel activity"
"12471","GO:0060089",11,921,0.506088757400969,"molecular transducer activity"
"12472","GO:0060090",1,126,1,"binding, bridging"
"12473","GO:0060175",0,1,1,"brain-derived neurotrophic factor-activated receptor activity"
"12476","GO:0060228",0,2,1,"phosphatidylcholine-sterol O-acyltransferase activator activity"
"12477","GO:0060229",0,5,1,"lipase activator activity"
"12478","GO:0060422",0,1,1,"peptidyl-dipeptidase inhibitor activity"
"12479","GO:0060589",1,444,1,"nucleoside-triphosphatase regulator activity"
"12480","GO:0060590",0,9,1,"ATPase regulator activity"
"12481","GO:0061133",0,4,1,"endopeptidase activator activity"
"12482","GO:0061134",0,120,1,"peptidase regulator activity"
"12483","GO:0061135",0,91,1,"endopeptidase regulator activity"
"12484","GO:0061501",0,1,1,"cyclic-GMP-AMP synthase activity"
"12485","GO:0061505",0,3,1,"DNA topoisomerase II activity"
"12486","GO:0070001",0,16,1,"aspartic-type peptidase activity"
"12487","GO:0070003",0,35,1,"threonine-type peptidase activity"
"12488","GO:0070006",0,2,1,"metalloaminopeptidase activity"
"12489","GO:0070008",0,7,1,"serine-type exopeptidase activity"
"12490","GO:0070011",6,416,0.897075337725105,"peptidase activity, acting on L-amino acid peptides"
"12491","GO:0070012",0,1,1,"oligopeptidase activity"
"12492","GO:0070016",0,9,1,"armadillo repeat domain binding"
"12495","GO:0070026",0,1,1,"nitric oxide binding"
"12498","GO:0070034",0,1,1,"telomeric RNA binding"
"12499","GO:0070035",0,118,1,"purine NTP-dependent helicase activity"
"12500","GO:0070051",0,2,1,"fibrinogen binding"
"12501","GO:0070052",0,2,1,"collagen V binding"
"12502","GO:0070053",0,3,1,"thrombospondin receptor activity"
"12503","GO:0070061",0,3,1,"fructose binding"
"12504","GO:0070063",0,17,1,"RNA polymerase binding"
"12505","GO:0070064",0,18,1,"proline-rich region binding"
"12506","GO:0070087",0,6,1,"chromo shadow domain binding"
"12507","GO:0070095",0,2,1,"fructose-6-phosphate binding"
"12509","GO:0070097",0,7,1,"delta-catenin binding"
"12510","GO:0070119",0,1,1,"ciliary neurotrophic factor binding"
